batch,accuracy,f1,auc
3793,0.96,0.96,1.0
3794,0.96,0.9473684210526315,1.0
3795,1.0,1.0,1.0
3796,1.0,1.0,1.0
3797,1.0,1.0,1.0
3798,1.0,1.0,1.0
3799,0.96,0.9523809523809523,1.0
3800,1.0,1.0,1.0
3801,1.0,1.0,1.0
3802,1.0,1.0,1.0
3803,1.0,1.0,1.0
3804,0.92,0.9166666666666666,1.0
3805,1.0,1.0,1.0
3806,1.0,1.0,1.0
3807,0.96,0.9411764705882353,0.9930555555555556
3808,1.0,1.0,1.0
3809,0.96,0.96,1.0
3810,1.0,1.0,1.0
3811,1.0,1.0,1.0
3812,0.92,0.8333333333333334,0.9473684210526316
3813,0.96,0.96,0.9551282051282052
3814,1.0,1.0,1.0
3815,0.96,0.9565217391304348,1.0
3816,1.0,1.0,1.0
3817,0.96,0.9333333333333333,0.9264705882352942
3818,1.0,1.0,1.0
3819,0.96,0.9473684210526315,1.0
3820,1.0,1.0,1.0
3821,1.0,1.0,1.0
3822,1.0,1.0,1.0
3823,0.96,0.9523809523809523,1.0
3824,1.0,1.0,1.0
3825,0.96,0.9655172413793104,0.9933333333333334
3826,0.92,0.9,1.0
3827,0.96,0.9565217391304348,0.987012987012987
3828,0.96,0.9411764705882353,0.9930555555555556
3829,1.0,1.0,1.0
3830,0.96,0.9565217391304348,0.987012987012987
3831,0.96,0.96,0.9935897435897436
3832,1.0,1.0,1.0
3833,1.0,1.0,1.0
3834,0.92,0.9166666666666666,0.9807692307692308
3835,0.96,0.96,0.9935897435897436
3836,0.96,0.9565217391304348,1.0
3837,0.96,0.9629629629629629,0.9870129870129869
3838,1.0,1.0,1.0
3839,1.0,1.0,1.0
3840,1.0,1.0,1.0
3841,0.96,0.9230769230769231,1.0
3842,1.0,1.0,1.0
3843,0.96,0.9473684210526315,0.9866666666666667
3844,1.0,1.0,1.0
3845,0.96,0.9473684210526315,0.9866666666666667
3846,1.0,1.0,1.0
3847,1.0,1.0,1.0
3848,0.96,0.9629629629629629,0.9935897435897436
3849,0.88,0.8571428571428571,0.9333333333333333
3850,1.0,1.0,1.0
3851,1.0,1.0,1.0
3852,1.0,1.0,1.0
3853,1.0,1.0,1.0
3854,1.0,1.0,1.0
3855,0.96,0.9411764705882353,0.9861111111111112
3856,1.0,1.0,1.0
3857,0.96,0.9473684210526315,0.9733333333333334
3858,0.96,0.9629629629629629,1.0
3859,1.0,1.0,1.0
3860,1.0,1.0,1.0
3861,1.0,1.0,1.0
3862,1.0,1.0,1.0
3863,1.0,1.0,1.0
3864,0.96,0.9565217391304348,0.9935064935064936
3865,1.0,1.0,1.0
3866,0.92,0.9375,1.0
3867,1.0,1.0,1.0
3868,1.0,1.0,1.0
3869,1.0,1.0,1.0
3870,1.0,1.0,1.0
3871,1.0,1.0,1.0
3872,1.0,1.0,1.0
3873,1.0,1.0,1.0
3874,0.96,0.9473684210526315,0.9933333333333334
3875,1.0,1.0,1.0
3876,0.84,0.8333333333333334,0.9551282051282051
3877,0.96,0.9411764705882353,0.9930555555555556
3878,1.0,1.0,1.0
3879,1.0,1.0,1.0
3880,1.0,1.0,1.0
3881,0.92,0.9230769230769231,0.9675324675324675
3882,1.0,1.0,1.0
3883,0.96,0.9473684210526315,1.0
3884,1.0,1.0,1.0
3885,0.96,0.967741935483871,0.9930555555555555
3886,1.0,1.0,1.0
3887,0.92,0.9166666666666666,0.9935897435897436
3888,0.96,0.96,1.0
3889,0.96,0.9333333333333333,0.963235294117647
3890,1.0,1.0,1.0
3891,0.96,0.9473684210526315,1.0
3892,0.96,0.9565217391304348,1.0
3893,1.0,1.0,1.0
3894,1.0,1.0,1.0
3895,1.0,1.0,1.0
3896,1.0,1.0,1.0
3897,0.92,0.875,0.9926470588235294
3898,1.0,1.0,1.0
3899,1.0,1.0,1.0
3900,1.0,1.0,1.0
3901,1.0,1.0,1.0
3902,1.0,1.0,1.0
3903,1.0,1.0,1.0
3904,1.0,1.0,1.0
3905,0.92,0.875,0.9411764705882353
3906,1.0,1.0,1.0
3907,1.0,1.0,1.0
3908,1.0,1.0,1.0
3909,1.0,1.0,1.0
3910,0.96,0.9565217391304348,0.987012987012987
3911,0.96,0.9696969696969697,1.0
3912,0.96,0.9523809523809523,0.98
3913,0.96,0.9333333333333333,0.9852941176470588
3914,0.96,0.96,1.0
3915,1.0,1.0,1.0
3916,1.0,1.0,1.0
3917,1.0,1.0,1.0
3918,1.0,1.0,1.0
3919,1.0,1.0,1.0
3920,1.0,1.0,1.0
3921,1.0,1.0,1.0
3922,0.92,0.9090909090909091,0.9866666666666667
3923,1.0,1.0,1.0
3924,1.0,1.0,1.0
3925,0.96,0.9565217391304348,1.0
3926,1.0,1.0,1.0
3927,1.0,1.0,1.0
3928,1.0,1.0,1.0
3929,1.0,1.0,1.0
3930,1.0,1.0,1.0
3931,0.96,0.96,0.9743589743589745
3932,0.96,0.967741935483871,0.9930555555555555
3933,1.0,1.0,1.0
3934,0.96,0.9523809523809523,0.9870129870129871
3935,0.92,0.8571428571428571,0.9841269841269841
3936,0.88,0.8235294117647058,0.9485294117647058
3937,1.0,1.0,1.0
3938,0.96,0.9565217391304348,1.0
3939,1.0,1.0,1.0
3940,1.0,1.0,1.0
3941,0.96,0.9473684210526315,0.9533333333333334
3942,1.0,1.0,1.0
3943,1.0,1.0,1.0
3944,1.0,1.0,1.0
3945,0.88,0.8421052631578947,1.0
3946,1.0,1.0,1.0
3947,1.0,1.0,1.0
3948,0.96,0.9523809523809523,1.0
3949,0.96,0.96,0.9935897435897436
3950,0.92,0.9,0.9866666666666667
3951,1.0,1.0,1.0
3952,0.96,0.9565217391304348,1.0
3953,0.96,0.9523809523809523,1.0
3954,1.0,1.0,1.0
3955,1.0,1.0,1.0
3956,1.0,1.0,1.0
3957,0.96,0.9333333333333333,0.9920634920634921
3958,1.0,1.0,1.0
3959,1.0,1.0,1.0
3960,1.0,1.0,1.0
3961,1.0,1.0,1.0
3962,0.96,0.9473684210526315,0.9933333333333334
3963,0.92,0.9166666666666666,0.9679487179487178
3964,1.0,1.0,1.0
3965,0.96,0.9655172413793104,1.0
3966,1.0,1.0,1.0
3967,0.88,0.8695652173913043,0.9487179487179487
3968,1.0,1.0,1.0
3969,1.0,1.0,1.0
3970,1.0,1.0,1.0
3971,0.96,0.9333333333333333,1.0
3972,0.96,0.9333333333333333,0.9558823529411764
3973,1.0,1.0,1.0
3974,0.96,0.9333333333333333,1.0
3975,1.0,1.0,1.0
3976,1.0,1.0,1.0
3977,0.96,0.9565217391304348,0.9935064935064936
3978,1.0,1.0,1.0
3979,0.96,0.9629629629629629,0.9935897435897436
3980,0.96,0.9565217391304348,1.0
3981,1.0,1.0,1.0
3982,0.96,0.9411764705882353,0.9861111111111112
3983,1.0,1.0,1.0
3984,1.0,1.0,1.0
3985,0.96,0.967741935483871,1.0
3986,1.0,1.0,1.0
3987,0.96,0.9411764705882353,1.0
3988,1.0,1.0,1.0
3989,0.96,0.9411764705882353,0.9791666666666666
3990,0.92,0.8888888888888888,0.9930555555555556
3991,0.92,0.8571428571428571,0.9912280701754387
3992,0.88,0.8421052631578947,0.9666666666666668
3993,0.88,0.8695652173913043,0.9807692307692308
3994,0.92,0.9285714285714286,0.9807692307692307
3995,1.0,1.0,1.0
3996,0.96,0.9629629629629629,0.974025974025974
3997,1.0,1.0,1.0
3998,0.96,0.9523809523809523,0.974025974025974
3999,0.96,0.9565217391304348,0.9871794871794872
4000,0.96,0.9523809523809523,1.0
4001,1.0,1.0,1.0
4002,1.0,1.0,1.0
4003,1.0,1.0,1.0
4004,1.0,1.0,1.0
4005,1.0,1.0,1.0
4006,0.96,0.96,0.9871794871794872
4007,1.0,1.0,1.0
4008,1.0,1.0,1.0
4009,1.0,1.0,1.0
4010,1.0,1.0,1.0
4011,0.96,0.96,0.9807692307692308
4012,0.96,0.967741935483871,0.9930555555555555
4013,1.0,1.0,1.0
4014,0.96,0.9333333333333333,0.9779411764705882
4015,1.0,1.0,1.0
4016,1.0,1.0,1.0
4017,1.0,1.0,1.0
4018,0.96,0.9629629629629629,0.9935064935064934
4019,0.96,0.9411764705882353,1.0
4020,0.96,0.9090909090909091,0.9912280701754387
4021,0.96,0.9523809523809523,1.0
4022,0.96,0.9629629629629629,0.9935897435897436
4023,1.0,1.0,1.0
4024,1.0,1.0,1.0
4025,1.0,1.0,1.0
4026,0.96,0.9411764705882353,1.0
4027,0.96,0.96,1.0
4028,1.0,1.0,1.0
4029,0.96,0.9655172413793104,0.9866666666666667
4030,1.0,1.0,1.0
4031,1.0,1.0,1.0
4032,0.96,0.9523809523809523,0.9866666666666667
4033,0.96,0.9523809523809523,0.9870129870129871
4034,0.96,0.9523809523809523,0.9935064935064936
4035,0.96,0.9565217391304348,0.9807692307692307
4036,0.96,0.96,0.9935897435897436
4037,1.0,1.0,1.0
4038,0.88,0.8695652173913043,0.9870129870129871
4039,0.96,0.9523809523809523,1.0
4040,1.0,1.0,1.0
4041,0.96,0.9333333333333333,1.0
4042,0.96,0.9230769230769231,1.0
4043,0.96,0.9333333333333333,1.0
4044,1.0,1.0,1.0
4045,1.0,1.0,1.0
4046,0.96,0.9565217391304348,1.0
4047,0.96,0.9629629629629629,0.9743589743589743
4048,0.96,0.9473684210526315,0.9533333333333334
4049,0.96,0.9523809523809523,0.9610389610389609
4050,0.96,0.9523809523809523,1.0
4051,0.96,0.9629629629629629,0.9935064935064934
4052,1.0,1.0,1.0
4053,0.96,0.9655172413793104,1.0
4054,0.96,0.9523809523809523,0.9933333333333334
4055,0.96,0.96,1.0
4056,0.92,0.9166666666666666,0.9935064935064936
4057,1.0,1.0,1.0
4058,1.0,1.0,1.0
4059,1.0,1.0,1.0
4060,0.96,0.9629629629629629,0.9743589743589743
4061,1.0,1.0,1.0
4062,1.0,1.0,1.0
4063,1.0,1.0,1.0
4064,0.92,0.9090909090909091,1.0
4065,0.96,0.9473684210526315,1.0
4066,0.96,0.9629629629629629,0.9935897435897436
4067,0.96,0.96,0.9935897435897436
4068,1.0,1.0,1.0
4069,0.96,0.9473684210526315,0.9933333333333334
4070,1.0,1.0,1.0
4071,0.96,0.9565217391304348,0.9935897435897436
4072,0.96,0.96,1.0
4073,0.92,0.9333333333333333,0.974025974025974
4074,1.0,1.0,1.0
4075,1.0,1.0,1.0
4076,0.96,0.96,0.9935897435897436
4077,0.96,0.967741935483871,1.0
4078,1.0,1.0,1.0
4079,0.92,0.9230769230769231,0.9871794871794872
4080,1.0,1.0,1.0
4081,1.0,1.0,1.0
4082,0.96,0.9473684210526315,0.9733333333333334
4083,0.92,0.8888888888888888,0.9513888888888888
4084,0.96,0.9655172413793104,0.987012987012987
4085,0.96,0.96,1.0
4086,1.0,1.0,1.0
4087,1.0,1.0,1.0
4088,0.96,0.9333333333333333,0.9920634920634921
4089,1.0,1.0,1.0
4090,1.0,1.0,1.0
4091,1.0,1.0,1.0
4092,0.96,0.9230769230769231,1.0
4093,0.96,0.9655172413793104,0.9545454545454545
4094,0.96,0.9523809523809523,1.0
4095,1.0,1.0,1.0
4096,1.0,1.0,1.0
4097,1.0,1.0,1.0
4098,0.96,0.96,1.0
4099,1.0,1.0,1.0
4100,1.0,1.0,1.0
4101,1.0,1.0,1.0
4102,0.88,0.8571428571428571,0.9666666666666667
4103,0.96,0.9565217391304348,1.0
4104,0.96,0.9523809523809523,1.0
4105,0.96,0.96,1.0
4106,1.0,1.0,1.0
4107,0.96,0.9473684210526315,0.9733333333333334
4108,0.96,0.9565217391304348,0.9871794871794872
4109,0.96,0.8571428571428571,1.0
4110,1.0,1.0,1.0
4111,1.0,1.0,1.0
4112,1.0,1.0,1.0
4113,0.96,0.9411764705882353,1.0
4114,0.92,0.9,0.9870129870129871
4115,1.0,1.0,1.0
4116,1.0,1.0,1.0
4117,0.96,0.9523809523809523,1.0
4118,0.96,0.9333333333333333,1.0
4119,0.96,0.96,0.9935897435897436
4120,0.96,0.9473684210526315,1.0
4121,1.0,1.0,1.0
4122,1.0,1.0,1.0
4123,1.0,1.0,1.0
4124,1.0,1.0,1.0
4125,1.0,1.0,1.0
4126,0.92,0.9090909090909091,1.0
4127,0.96,0.9629629629629629,1.0
4128,0.96,0.9565217391304348,0.9805194805194806
4129,1.0,1.0,1.0
4130,0.92,0.9090909090909091,0.9935064935064936
4131,1.0,1.0,1.0
4132,1.0,1.0,1.0
4133,1.0,1.0,1.0
4134,0.96,0.9473684210526315,0.9666666666666668
4135,0.92,0.9,0.9935064935064936
4136,1.0,1.0,1.0
4137,1.0,1.0,1.0
4138,0.96,0.9565217391304348,0.9551282051282051
4139,1.0,1.0,1.0
4140,1.0,1.0,1.0
4141,1.0,1.0,1.0
4142,0.96,0.9565217391304348,0.9871794871794872
4143,0.96,0.9655172413793104,0.9933333333333334
4144,1.0,1.0,1.0
4145,1.0,1.0,1.0
4146,1.0,1.0,1.0
4147,1.0,1.0,1.0
4148,1.0,1.0,1.0
4149,0.96,0.9655172413793104,1.0
4150,1.0,1.0,1.0
4151,1.0,1.0,1.0
4152,1.0,1.0,1.0
4153,0.96,0.9565217391304348,0.9935064935064936
4154,1.0,1.0,1.0
4155,0.96,0.9333333333333333,0.9485294117647058
4156,0.96,0.9629629629629629,1.0
4157,1.0,1.0,1.0
